PLAYER_ID,name,team,height,weight,age,gp,min_pg,total_min,ppg,ts_pct,fg2_pct,fg2a,fg3_pct,fg3a,on_ball_def_fg_pct,interior_def_fg_pct,perimeter_def_fg_pct,avg_speed,blk,reb,ast,tov,net_off_rating,stl,net_def_rating,combine_max_vertical,combine_lane_agility,charges_drawn,loose_balls_recovered,box_outs
1630550,JT Thor,WAS,81,203,22.0,20,12.5,249.31666666666666,3.6,0.517,0.5263157894736842,1.9,0.286,1.1,0.402,0.567,0.357,4.36,0.5,2.4,0.3,0.5,-44.5,0.4,3.5999999999999943,35.0,12.19,0.0,0.24,0.47
1629630,Ja Morant,MEM,74,174,25.0,50,30.4,1519.11,23.2,0.563,0.5206611570247933,12.100000000000001,0.309,5.7,0.458,0.636,0.33,4.36,0.2,4.1,7.3,3.7,0.20000000000000284,1.2,-3.1000000000000085,,,0.1,0.58,0.28
1642266,Ja'Kobe Walter,TOR,77,180,20.0,52,21.2,1103.235,8.6,0.523,0.45000000000000007,3.9999999999999996,0.349,3.6,0.467,0.649,0.265,4.67,0.2,3.1,1.6,1.0,-0.20000000000000284,0.8,-2.200000000000003,38.5,11.0,0.08,0.52,0.26
1631095,Jabari Smith Jr.,HOU,82,220,22.0,57,30.1,1715.5783333333334,12.2,0.562,0.54,5.0,0.354,4.9,0.473,0.574,0.377,4.18,0.7,7.0,1.1,1.1,-0.6999999999999886,0.4,-5.200000000000003,,,0.0,0.46,0.88
1631133,Jabari Walker,POR,79,237,22.0,60,12.5,749.165,5.2,0.601,0.576923076923077,2.5999999999999996,0.389,1.2,0.45,0.597,0.307,4.15,0.1,3.5,0.6,0.6,-2.8000000000000114,0.6,-6.800000000000011,32.5,11.53,0.02,0.43,0.49
1629098,Jack McVeigh,HOU,80,215,29.0,9,4.8,43.25,1.6,0.412,0.3999999999999999,0.5,0.308,1.4,0.455,0.571,0.222,4.48,0.2,0.6,0.1,0.2,-30.5,0.0,-16.5,,,0.0,0.2,0.0
1642050,Jackson Rowe,GSW,79,210,28.0,6,8.6,51.73166666666667,3.7,0.56,0.7272727272727274,1.0999999999999999,0.3,1.7,0.357,0.667,0.0,4.65,0.0,1.8,0.7,0.2,-0.5999999999999943,0.7,-6.5,,,0.0,0.0,1.25
1631210,Jacob Toppin,ATL,80,200,25.0,17,4.4,75.15,1.4,0.523,0.2857142857142857,0.7000000000000001,0.5,0.6,0.394,0.417,0.583,4.45,0.0,0.9,0.4,0.2,-9.799999999999997,0.1,3.0999999999999943,,,0.0,0.0,0.33
1630702,Jaden Hardy,DAL,75,198,22.0,57,15.9,907.4383333333334,8.7,0.549,0.5000000000000001,3.8,0.386,3.5,0.475,0.591,0.369,4.31,0.1,1.6,1.4,1.4,-6.1000000000000085,0.5,-3.4000000000000057,,,0.04,0.53,0.23
1631093,Jaden Ivey,DET,76,195,23.0,30,29.9,898.0333333333333,17.6,0.569,0.482758620689655,8.700000000000001,0.409,5.1,0.481,0.548,0.385,4.37,0.4,4.1,4.0,3.0,-4.299999999999997,0.9,3.5,,,0.0,0.9,0.37
1630183,Jaden McDaniels,MIN,81,185,24.0,82,31.9,2614.41,12.2,0.562,0.5692307692307693,6.499999999999999,0.33,3.7,0.46,0.582,0.365,4.36,0.9,5.7,2.0,1.2,-1.3999999999999915,1.3,1.9000000000000057,,,0.01,0.73,0.4
1630531,Jaden Springer,UTA,76,202,22.0,43,8.5,365.175,2.5,0.511,0.5,1.0,0.25,1.1,0.484,0.852,0.367,4.07,0.1,1.3,0.8,0.4,-17.700000000000003,0.6,-14.299999999999997,41.5,11.46,0.0,0.29,0.25
203109,Jae Crowder,SAC,78,235,34.0,9,11.4,102.76166666666667,2.6,0.467,0.5714285714285715,0.7,0.267,1.7,0.588,0.6,0.556,4.03,0.0,2.2,0.7,0.4,-14.899999999999991,0.3,-6.799999999999997,34.5,11.45,0.0,0.29,0.29
1630256,Jae'Sean Tate,HOU,76,230,29.0,52,11.3,588.11,3.6,0.557,0.5263157894736842,1.9,0.348,0.9,0.392,0.548,0.292,4.29,0.1,2.3,0.9,0.4,-3.700000000000003,0.5,-5.700000000000003,,,0.17,0.26,0.53
1626143,Jahlil Okafor,IND,82,270,29.0,1,3.4,3.3666666666666667,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,1.0,1.0,0.0,5.799999999999997,0.0,-57.099999999999994,,,0.0,1.0,0.0
1642443,Jahmir Young,CHI,73,185,24.0,6,4.9,29.666666666666668,1.8,0.935,0.9999999999999999,0.5,0.5,0.3,0.889,1.0,1.0,4.28,0.0,0.5,1.0,0.2,-6.599999999999994,0.0,12.200000000000003,,,0.0,0.0,0.0
1631170,Jaime Jaquez Jr.,MIA,78,225,24.0,66,20.7,1368.38,8.6,0.543,0.5,5.2,0.311,1.8,0.414,0.564,0.325,4.6,0.2,4.4,2.5,1.5,-5.199999999999989,0.9,4.200000000000003,39.0,11.21,0.0,0.57,0.54
1631222,Jake LaRavia,SAC,79,235,23.0,66,20.4,1349.28,6.9,0.591,0.517241379310345,2.8999999999999995,0.423,2.2,0.49,0.664,0.348,4.71,0.3,3.9,2.4,1.3,-6.0,0.9,3.299999999999997,34.0,10.58,0.0,0.67,0.27
1627751,Jakob Poeltl,TOR,84,260,29.0,57,29.6,1685.7483333333332,14.5,0.641,0.6336633663366337,10.1,0.333,0.1,0.482,0.588,0.388,4.37,1.2,9.6,2.8,1.9,4.400000000000006,1.2,-1.0999999999999943,,,0.02,0.61,2.04
1641779,Jalen Bridges,PHX,80,225,24.0,8,3.8,30.373333333333335,1.1,0.514,,0.0,0.286,0.9,0.2,1.0,0.0,4.53,0.0,0.5,0.0,0.5,-16.39999999999999,0.0,-29.200000000000003,32.0,11.14,0.0,0.0,0.5
1628973,Jalen Brunson,NYK,74,190,28.0,65,35.4,2300.7083333333335,26.0,0.605,0.5403225806451613,12.4,0.383,6.1,0.487,0.653,0.359,4.23,0.1,2.9,7.3,2.5,4.5,0.9,8.100000000000009,37.0,10.59,0.31,0.68,0.32
1631105,Jalen Duren,DET,82,250,21.0,78,26.1,2033.5483333333334,11.8,0.703,0.6857142857142857,7.0,0.0,0.0,0.5,0.629,0.374,4.24,1.1,10.3,2.7,1.7,4.799999999999997,0.7,6.099999999999994,,,0.0,0.36,2.27
1630224,Jalen Green,HOU,76,186,23.0,82,32.9,2697.11,21.0,0.544,0.4787234042553191,9.4,0.354,8.1,0.47,0.616,0.377,4.27,0.3,4.6,3.4,2.5,1.0,0.9,7.599999999999994,,,0.01,0.39,0.16
1641720,Jalen Hood-Schifino,PHI,77,210,22.0,15,21.0,314.6766666666667,7.1,0.494,0.4705882352941177,3.4,0.304,3.1,0.462,0.545,0.333,4.27,0.5,1.8,2.5,1.2,1.4000000000000057,0.3,-14.200000000000003,,,0.0,0.27,0.2
1630552,Jalen Johnson,ATL,80,219,23.0,36,35.7,1284.1783333333333,18.9,0.569,0.5625,11.2,0.312,3.9,0.432,0.561,0.29,4.39,1.0,10.0,5.0,2.9,-1.6000000000000085,1.6,-5.5,,,0.0,0.58,0.67
1629667,Jalen McDaniels,SAC,81,190,27.0,4,1.8,7.335,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.59,0.0,0.0,0.3,0.0,-27.299999999999997,0.3,-32.60000000000001,33.5,11.54,0.0,0.0,0.0
1629618,Jalen Pickett,DEN,74,202,25.0,49,13.6,666.19,4.1,0.545,0.5,1.6,0.396,2.1,0.386,0.544,0.314,4.25,0.1,1.4,2.2,0.5,-6.800000000000011,0.4,-5.8999999999999915,33.0,11.91,0.0,0.27,0.49
1630188,Jalen Smith,CHI,81,215,25.0,64,15.0,962.3833333333333,8.2,0.586,0.6551724137931033,2.9000000000000004,0.324,3.5,0.474,0.572,0.417,4.38,0.7,5.6,1.0,0.6,-2.700000000000003,0.3,-3.0999999999999943,,,0.05,0.3,1.08
1630591,Jalen Suggs,ORL,77,205,24.0,35,28.6,1002.4533333333334,16.2,0.536,0.5,6.799999999999999,0.314,6.9,0.454,0.633,0.344,4.07,0.9,4.0,3.7,2.9,-3.700000000000003,1.5,-5.0,,,0.17,0.77,0.31
1631114,Jalen Williams,OKC,77,211,24.0,69,32.4,2236.673333333333,21.6,0.573,0.5333333333333333,11.999999999999998,0.365,4.9,0.417,0.515,0.313,4.4,0.7,5.3,5.1,2.2,-3.8999999999999915,1.6,2.799999999999997,39.0,11.13,0.06,0.9,0.72
1630592,Jalen Wilson,BKN,78,220,24.0,79,25.7,2031.3866666666668,9.5,0.541,0.5,3.2,0.337,4.6,0.486,0.652,0.352,4.41,0.1,3.4,1.8,1.0,0.5,0.5,-0.7000000000000028,35.0,11.26,0.0,0.43,0.83
1631288,Jamal Cain,NOP,78,191,26.0,37,13.6,501.79833333333335,5.3,0.544,0.523809523809524,2.0999999999999996,0.325,2.2,0.414,0.642,0.22,4.46,0.2,2.3,0.6,0.6,-3.3999999999999915,0.6,0.7999999999999972,,,0.0,0.36,0.12
1627750,Jamal Murray,DEN,76,215,28.0,67,36.1,2418.346666666667,21.4,0.584,0.5185185185185186,10.799999999999999,0.393,5.9,0.477,0.667,0.362,4.14,0.5,3.9,6.0,2.1,11.200000000000003,1.4,4.400000000000006,,,0.01,0.7,0.27
1642347,Jamal Shead,TOR,73,200,22.0,75,19.6,1466.825,7.1,0.499,0.4594594594594595,3.7,0.323,3.0,0.499,0.663,0.409,4.3,0.1,1.5,4.2,1.6,-3.9000000000000057,0.8,1.7999999999999972,37.5,10.87,0.11,0.36,0.16
1631123,Jamaree Bouyea,MIL,74,180,26.0,5,12.3,61.7,3.4,0.581,0.7142857142857143,1.4,0.2,1.0,0.458,0.714,0.308,4.18,0.4,1.0,2.0,1.6,-0.5,0.8,2.799999999999997,,,0.0,0.5,0.0
201935,James Harden,LAC,77,220,35.0,79,35.3,2789.036666666667,22.8,0.582,0.46835443037974694,7.899999999999999,0.352,8.5,0.474,0.657,0.356,3.52,0.7,5.8,8.7,4.3,6.0,1.5,2.0,37.0,11.1,0.03,0.78,0.47
201949,James Johnson,IND,79,240,38.0,12,3.1,36.61666666666667,0.7,0.35,0.4999999999999999,0.6000000000000001,0.0,0.3,0.385,0.333,0.4,3.85,0.2,0.5,0.3,0.3,-18.099999999999994,0.0,-2.799999999999997,35.0,11.21,0.0,0.0,0.2
1630164,James Wiseman,IND,83,240,24.0,1,4.6,4.633333333333334,6.0,0.615,0.6666666666666666,3.0,0.0,1.0,0.667,0.667,0.0,4.94,0.0,1.0,0.0,0.0,3.9000000000000057,0.0,27.999999999999986,,,0.0,0.0,0.0
1642419,Jamison Battle,TOR,79,220,24.0,59,17.7,1041.6783333333333,7.1,0.59,0.4666666666666666,1.5,0.405,4.4,0.456,0.588,0.354,4.48,0.2,2.7,0.9,0.5,-5.0,0.3,0.8000000000000114,,,0.02,0.27,0.18
1641716,Jarace Walker,IND,79,235,21.0,75,15.8,1186.62,6.1,0.59,0.5652173913043478,2.3,0.405,2.5,0.538,0.755,0.387,4.26,0.3,3.1,1.5,1.0,-10.5,0.7,-0.20000000000000284,38.0,10.89,0.0,0.18,0.23
1630215,Jared Butler,PHI,75,193,24.0,60,17.4,1043.735,9.0,0.549,0.5,4.8,0.355,2.8,0.447,0.55,0.377,4.29,0.2,1.8,3.7,1.3,-1.0,0.7,-8.0,,,0.04,0.4,0.25
1642272,Jared McCain,PHI,75,195,21.0,23,25.7,591.7916666666666,15.3,0.589,0.540983606557377,6.1000000000000005,0.383,5.8,0.51,0.686,0.326,4.34,0.0,2.4,2.6,1.6,-1.5,0.7,-6.3999999999999915,33.0,10.87,0.0,0.55,0.35
1631197,Jared Rhoden,TOR,77,210,25.0,14,16.2,226.16333333333333,8.4,0.602,0.6176470588235293,3.4000000000000004,0.308,2.8,0.532,0.8,0.297,4.54,0.1,3.0,1.1,0.6,13.599999999999994,0.7,-3.4000000000000057,,,0.0,0.0,0.11
1628991,Jaren Jackson Jr.,MEM,82,242,25.0,74,29.8,2206.951666666667,22.2,0.591,0.5405405405405407,11.099999999999998,0.375,5.3,0.419,0.497,0.334,4.16,1.5,5.6,2.0,2.1,-0.29999999999999716,1.2,-4.200000000000003,,,0.0,0.81,0.85
1629020,Jarred Vanderbilt,LAL,80,214,26.0,36,16.1,580.8583333333333,4.1,0.537,0.52,2.5,0.281,0.9,0.47,0.608,0.329,4.42,0.3,5.1,1.1,0.8,1.5999999999999943,1.0,-1.0999999999999943,,,0.0,0.47,0.53
1628386,Jarrett Allen,CLE,81,243,27.0,82,28.0,2296.0533333333333,13.5,0.724,0.7142857142857143,7.7,0.0,0.1,0.468,0.564,0.345,4.17,0.9,9.7,1.9,1.2,5.800000000000011,0.9,2.200000000000003,35.5,11.82,0.01,0.59,1.7
1629750,Javonte Green,CLE,77,205,31.0,68,18.5,1257.8333333333333,5.1,0.541,0.5238095238095238,2.1,0.326,2.1,0.452,0.597,0.362,4.42,0.5,3.2,0.8,0.5,1.2000000000000028,1.0,-5.700000000000003,,,0.02,0.49,0.25
1629637,Jaxson Hayes,LAL,84,220,25.0,56,19.5,1092.6833333333334,6.8,0.72,0.7435897435897436,3.9,0.0,0.1,0.441,0.534,0.405,4.11,0.9,4.8,1.0,0.8,-2.299999999999997,0.6,-4.200000000000003,34.5,11.74,0.02,0.48,1.09
1630643,Jay Huff,MEM,85,240,27.0,64,11.7,748.0316666666666,6.9,0.666,0.7058823529411765,1.6999999999999997,0.405,3.1,0.477,0.545,0.423,4.49,0.9,2.0,0.6,0.5,-6.599999999999994,0.3,-1.9000000000000057,,,0.0,0.12,0.83
1627759,Jaylen Brown,BOS,78,223,28.0,63,34.3,2157.9283333333333,22.2,0.555,0.5333333333333333,12.0,0.324,5.7,0.469,0.642,0.326,3.99,0.3,5.8,4.5,2.6,5.199999999999989,1.2,5.5,,,0.05,0.83,0.65
1641740,Jaylen Clark,MIN,76,205,23.0,40,13.0,521.9933333333333,4.1,0.598,0.47058823529411764,1.7,0.431,1.3,0.458,0.667,0.368,4.29,0.1,1.3,0.7,0.2,-0.09999999999999432,0.9,-0.5,,,0.03,0.31,0.22
1641798,Jaylen Martin,WAS,78,216,21.0,16,14.9,238.62666666666667,4.9,0.497,0.46875000000000006,3.1999999999999997,0.304,1.4,0.495,0.675,0.324,4.35,0.0,2.8,1.1,0.8,-36.2,0.6,-43.2,,,0.0,0.11,0.44
1629669,Jaylen Nowell,WAS,76,201,25.0,8,21.0,168.075,8.4,0.43,0.4035087719298246,5.699999999999999,0.296,3.4,0.509,0.704,0.25,4.28,0.5,2.5,2.3,1.0,-4.5,0.1,-6.799999999999997,38.5,10.76,0.0,0.29,0.14
1631301,Jaylen Sims,CHA,78,210,26.0,6,18.6,111.80833333333334,7.0,0.607,0.45454545454545453,2.2,0.4,2.5,0.297,0.714,0.2,4.13,0.2,1.0,2.0,1.3,1.0,0.5,-2.5,,,0.0,0.17,0.0
1642377,Jaylen Wells,MEM,80,,21.0,79,25.9,2043.4816666666666,10.4,0.56,0.5277777777777779,3.5999999999999996,0.352,5.0,0.451,0.605,0.352,4.55,0.1,3.4,1.7,0.9,1.4000000000000057,0.6,2.0,36.0,11.28,0.05,0.45,0.34
1631119,Jaylin Williams,OKC,81,240,23.0,47,16.7,784.055,5.9,0.594,0.5714285714285713,1.4000000000000004,0.399,3.3,0.42,0.607,0.283,3.9,0.6,5.6,2.6,0.7,2.799999999999997,0.5,-3.4000000000000057,30.0,11.64,0.26,0.3,1.3
1642281,Jaylon Tyson,CLE,78,215,22.0,47,9.6,452.96,3.6,0.523,0.49999999999999994,2.0,0.345,1.2,0.409,0.7,0.227,4.52,0.1,2.0,0.9,0.6,-13.699999999999989,0.3,-2.9000000000000057,36.5,11.13,0.03,0.19,0.58
1628369,Jayson Tatum,BOS,80,210,27.0,72,36.4,2623.8166666666666,26.8,0.582,0.5588235294117646,10.200000000000001,0.343,10.1,0.476,0.633,0.342,3.65,0.5,8.7,6.0,2.9,3.299999999999997,1.1,1.2999999999999972,,,0.0,0.63,0.6
1641789,Jazian Gortman,DAL,74,184,22.0,16,3.5,56.61666666666667,1.5,0.485,0.4285714285714286,0.7,0.364,0.7,0.565,0.667,0.4,4.55,0.1,0.3,0.4,0.3,-11.100000000000009,0.1,-12.899999999999991,,,0.0,0.17,0.0
1630288,Jeff Dowtin Jr.,PHI,75,177,28.0,41,15.1,620.77,7.0,0.57,0.5128205128205129,3.8999999999999995,0.4,1.7,0.476,0.634,0.342,4.11,0.3,1.5,1.9,0.4,-3.3000000000000114,0.6,-0.20000000000000284,,,0.0,0.29,0.11
201145,Jeff Green,HOU,80,235,38.0,32,12.4,396.44666666666666,5.4,0.649,0.7692307692307693,1.2999999999999998,0.367,2.5,0.506,0.746,0.3,3.95,0.1,1.8,0.6,0.3,-2.5999999999999943,0.2,6.8999999999999915,38.0,12.0,0.03,0.17,0.27
203924,Jerami Grant,POR,79,210,31.0,47,32.4,1523.5866666666666,14.4,0.523,0.3898305084745763,5.8999999999999995,0.365,6.3,0.449,0.548,0.383,4.1,1.0,3.5,2.1,1.4,-4.599999999999994,0.9,0.7000000000000028,,,0.06,0.55,0.32
1630526,Jeremiah Robinson-Earl,NOP,80,240,24.0,66,18.8,1238.9,6.3,0.563,0.5714285714285714,2.8,0.341,2.5,0.46,0.619,0.335,4.64,0.1,4.8,1.3,0.8,-2.299999999999997,0.6,1.5,32.0,11.64,0.0,0.48,0.86
1631110,Jeremy Sochan,SAS,80,230,22.0,54,25.3,1363.9683333333332,11.4,0.589,0.5857142857142857,6.999999999999999,0.308,1.7,0.462,0.587,0.333,4.44,0.5,6.5,2.4,1.6,-0.8999999999999915,0.8,-1.0,,,0.0,0.54,0.63
1630579,Jericho Sims,MIL,82,250,26.0,53,11.9,631.245,1.8,0.639,0.6153846153846154,1.3,0.0,0.0,0.433,0.51,0.374,4.38,0.4,3.7,0.6,0.6,-10.5,0.2,-6.400000000000006,44.5,11.59,0.0,0.26,1.49
1642399,Jesse Edwards,MIN,84,236,25.0,2,2.3,4.666666666666667,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,4.66,0.0,0.0,0.5,0.0,-43.099999999999994,0.0,39.3,35.5,11.24,0.0,1.0,0.0
1641724,Jett Howard,ORL,78,215,21.0,60,11.7,701.1066666666667,4.5,0.491,0.5384615384615384,1.3000000000000003,0.296,3.1,0.431,0.645,0.333,4.07,0.2,1.2,0.7,0.6,-6.599999999999994,0.2,0.29999999999999716,,,0.0,0.2,0.08
1628975,Jevon Carter,CHI,73,200,29.0,36,8.9,320.5733333333333,4.3,0.509,0.41666666666666674,1.1999999999999997,0.333,2.9,0.478,0.729,0.403,4.39,0.1,1.1,1.1,0.3,2.0999999999999943,0.4,-3.4000000000000057,36.5,11.04,0.0,0.15,0.12
202710,Jimmy Butler III,GSW,79,230,35.0,55,31.7,1746.135,17.5,0.626,0.5444444444444445,9.0,0.308,1.9,0.477,0.65,0.368,4.22,0.3,5.4,5.4,1.3,-4.1000000000000085,1.4,-2.5,39.0,11.12,0.02,0.87,0.8
1629111,Jock Landale,HOU,83,255,29.0,42,11.9,500.0233333333333,4.8,0.59,0.5333333333333333,3.0,0.423,0.6,0.509,0.63,0.373,4.32,0.2,3.3,0.9,0.5,-4.5,0.3,3.1999999999999886,,,0.03,0.25,1.25
204060,Joe Ingles,MIN,80,220,37.0,19,6.0,114.08666666666667,0.8,0.326,0.25,0.3999999999999999,0.2,0.8,0.323,0.75,0.222,4.12,0.0,0.6,1.2,0.5,-6.8999999999999915,0.1,2.5,,,0.0,0.23,0.08
203954,Joel Embiid,PHI,84,280,31.0,19,30.2,574.3933333333333,23.8,0.58,0.49599999999999994,12.500000000000002,0.299,4.1,0.472,0.604,0.374,3.55,0.9,8.2,4.5,3.3,-7.799999999999997,0.7,-8.900000000000006,,,0.0,0.63,2.05
1628381,John Collins,UTA,81,226,27.0,40,30.5,1220.4916666666666,19.0,0.628,0.5729166666666666,9.600000000000001,0.399,3.7,0.485,0.629,0.354,4.29,1.0,8.2,2.0,2.6,4.1000000000000085,1.0,-7.799999999999997,37.5,11.66,0.05,0.68,0.95
1629723,John Konchar,MEM,77,210,29.0,46,12.1,558.2233333333334,2.4,0.592,0.5714285714285715,0.7,0.371,1.3,0.466,0.586,0.38,4.68,0.3,3.3,0.9,0.3,-4.200000000000003,0.7,-5.200000000000003,,,0.03,0.4,0.29
1631098,Johnny Davis,WAS,76,195,23.0,34,7.1,241.65833333333333,2.4,0.473,0.5,1.4,0.241,0.9,0.425,0.385,0.429,4.34,0.2,1.1,0.3,0.2,0.10000000000000853,0.4,-11.5,,,0.0,0.4,0.15
1642277,Johnny Furphy,IND,81,200,20.0,50,7.6,379.49666666666667,2.1,0.506,0.49999999999999994,0.8,0.3,1.0,0.464,0.63,0.365,4.77,0.2,1.4,0.4,0.2,-9.800000000000011,0.4,-8.399999999999991,32.0,11.15,0.03,0.28,0.14
1630548,Johnny Juzang,UTA,77,226,24.0,64,19.8,1269.83,8.9,0.573,0.56,2.5,0.376,4.9,0.502,0.643,0.388,4.76,0.1,2.9,1.1,0.6,-3.200000000000003,0.6,2.5999999999999943,32.5,11.03,0.03,0.36,0.28
202685,Jonas Valanciunas,SAC,83,265,33.0,81,18.8,1523.7633333333333,10.4,0.602,0.5833333333333334,7.2,0.216,0.5,0.528,0.697,0.442,4.02,0.6,7.7,2.0,1.5,3.299999999999997,0.5,-1.5,,,0.0,0.23,2.02
1628371,Jonathan Isaac,ORL,82,230,27.0,71,15.4,1090.015,5.4,0.512,0.56,2.4999999999999996,0.258,2.1,0.478,0.519,0.461,4.27,1.1,4.4,0.6,0.5,-2.8999999999999915,0.9,-1.8000000000000114,,,0.0,0.34,0.9
1630228,Jonathan Kuminga,GSW,79,225,22.0,47,24.3,1144.08,15.3,0.535,0.50561797752809,8.899999999999999,0.305,3.2,0.44,0.603,0.337,4.49,0.4,4.6,2.2,1.5,-4.700000000000003,0.8,-1.8999999999999915,,,0.04,0.6,0.6
1642367,Jonathan Mogbo,TOR,81,225,23.0,63,20.4,1285.655,6.2,0.496,0.47826086956521746,4.6,0.243,1.1,0.468,0.626,0.306,4.3,0.5,4.9,2.3,1.1,-7.099999999999994,0.9,-0.8999999999999915,37.5,11.14,0.0,0.42,0.69
203903,Jordan Clarkson,UTA,75,194,33.0,37,26.0,962.47,16.2,0.54,0.4428571428571429,7.000000000000001,0.362,6.3,0.498,0.631,0.365,4.23,0.2,3.2,3.7,2.3,-2.799999999999997,0.8,-1.7999999999999972,38.5,10.76,0.0,0.65,0.27
1630692,Jordan Goodwin,LAL,77,215,26.0,29,18.7,542.575,5.6,0.541,0.48148148148148157,2.7,0.382,2.3,0.519,0.714,0.364,4.44,0.4,3.9,1.4,0.9,-4.700000000000003,1.0,0.0,,,0.0,0.66,0.59
1641722,Jordan Hawkins,NOP,77,190,23.0,56,23.6,1320.5,10.8,0.504,0.42500000000000004,4.0,0.331,5.9,0.477,0.641,0.347,4.51,0.4,2.8,1.2,1.0,-3.200000000000003,0.5,0.09999999999999432,,,0.02,0.35,0.15
1629162,Jordan McLaughlin,SAS,72,185,29.0,46,6.8,314.27666666666664,2.1,0.6,0.49999999999999983,0.6000000000000001,0.413,1.0,0.486,0.697,0.326,4.61,0.0,0.7,1.1,0.3,-2.4000000000000057,0.3,-2.0999999999999943,,,0.06,0.38,0.09
1641757,Jordan Miller,LAC,77,194,25.0,37,11.4,420.31,4.1,0.509,0.5384615384615385,2.6,0.211,1.0,0.536,0.766,0.328,4.42,0.1,1.6,0.9,0.7,-11.5,0.5,0.7999999999999972,36.5,11.43,0.0,0.12,0.24
1629673,Jordan Poole,WAS,76,194,26.0,68,29.4,2000.8866666666668,20.5,0.591,0.5,6.4,0.378,9.1,0.522,0.694,0.433,4.12,0.4,3.0,4.5,3.0,-0.20000000000000284,1.3,2.200000000000003,35.5,10.59,0.0,0.61,0.14
1641775,Jordan Walsh,BOS,78,205,21.0,52,7.8,403.00333333333333,1.6,0.464,0.6,0.5,0.273,1.1,0.482,0.556,0.404,4.19,0.2,1.3,0.4,0.3,-8.100000000000009,0.2,-1.7000000000000028,36.0,10.83,0.03,0.32,0.34
1630631,Jose Alvarado,NOP,72,179,27.0,56,24.4,1365.9,10.3,0.523,0.4210526315789473,3.8000000000000007,0.359,5.5,0.438,0.639,0.323,4.37,0.3,2.4,4.6,1.5,-0.5999999999999943,1.3,-1.4000000000000057,,,0.05,0.65,0.27
1630528,Josh Christopher,MIA,76,215,23.0,14,5.0,69.35,2.0,0.416,0.5,1.4000000000000001,0.182,0.8,0.348,0.75,0.167,4.34,0.2,0.6,0.6,0.4,-6.799999999999997,0.4,-3.799999999999997,37.5,11.32,0.0,1.0,0.0
1630581,Josh Giddey,CHI,80,216,22.0,70,30.2,2116.641666666667,14.6,0.57,0.5135135135135135,7.4,0.378,4.0,0.477,0.622,0.337,4.47,0.6,8.1,7.2,2.9,2.799999999999997,1.2,2.4000000000000057,,,0.0,0.77,0.2
1630182,Josh Green,CHA,77,200,24.0,68,27.8,1887.5033333333333,7.4,0.559,0.46153846153846156,2.6,0.391,3.6,0.489,0.661,0.383,4.6,0.2,2.5,1.6,1.0,-0.6000000000000085,1.1,-0.20000000000000284,39.5,10.64,0.0,0.62,0.18
1628404,Josh Hart,NYK,76,215,30.0,77,37.6,2896.83,13.6,0.611,0.6119402985074626,6.7,0.333,3.3,0.484,0.636,0.367,4.11,0.4,9.6,5.9,2.1,5.400000000000006,1.5,7.3999999999999915,35.5,11.15,0.03,1.13,0.58
1631169,Josh Minott,MIN,80,205,22.0,46,6.0,276.275,2.6,0.605,0.6363636363636362,1.1,0.326,0.9,0.469,0.618,0.37,4.4,0.3,1.0,0.4,0.2,-12.299999999999997,0.3,-3.700000000000003,,,0.0,0.14,0.09
1629006,Josh Okogie,CHA,76,213,26.0,40,15.6,624.9783333333334,7.1,0.567,0.5333333333333333,3.0,0.348,2.3,0.436,0.718,0.177,4.34,0.5,2.8,0.8,0.8,-5.6000000000000085,1.2,-4.0,42.0,11.08,0.0,0.62,0.46
1626196,Josh Richardson,MIA,77,200,31.0,8,18.7,149.49,4.0,0.402,0.29999999999999993,2.0,0.273,2.8,0.667,0.947,0.389,4.39,0.1,1.5,1.5,1.0,-8.100000000000009,1.0,3.1000000000000085,,,0.0,0.13,0.25
201950,Jrue Holiday,BOS,76,205,35.0,62,30.6,1896.0683333333334,11.1,0.565,0.5581395348837209,4.299999999999999,0.353,4.9,0.445,0.613,0.338,4.14,0.4,4.3,3.9,1.2,-3.700000000000003,1.1,-2.799999999999997,34.0,10.64,0.02,0.73,0.71
1630577,Julian Champagnie,SAS,79,217,24.0,82,23.6,1932.1283333333333,9.9,0.577,0.5454545454545455,2.1999999999999993,0.371,5.9,0.479,0.618,0.367,4.38,0.4,3.9,1.4,0.9,0.5999999999999943,0.7,-1.0,34.5,11.39,0.0,0.33,0.43
1641763,Julian Phillips,CHI,80,198,21.0,79,14.2,1122.905,4.6,0.571,0.588235294117647,1.7000000000000002,0.327,1.9,0.468,0.643,0.323,4.62,0.3,2.1,0.5,0.3,0.8000000000000114,0.5,-3.700000000000003,43.0,11.09,0.0,0.32,0.32
1631124,Julian Strawther,DEN,78,205,23.0,65,21.3,1383.47,9.0,0.559,0.5294117647058824,3.4000000000000004,0.349,4.1,0.465,0.619,0.387,4.36,0.2,2.2,1.3,0.9,-9.0,0.6,0.4000000000000057,34.5,10.94,0.0,0.35,0.37
203944,Julius Randle,MIN,81,250,30.0,69,32.3,2225.5266666666666,18.7,0.593,0.5555555555555556,9.0,0.344,4.6,0.46,0.594,0.362,4.01,0.2,7.1,4.7,2.8,1.7999999999999972,0.7,5.199999999999989,35.5,11.45,0.0,0.9,1.26
